Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
2010,116,877,122,20-Aug,NYY,,SEA,"L,0-6",GS-9,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.294,0.365,0.517,0.882,6,0.55,0.026,0.48,0.01%,0.26,RF
2010,117,878,123,21-Aug,NYY,,SEA,"W,9-5",CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.292,0.365,0.513,0.878,2,1.18,-0.086,1.11,-0.05%,-0.47,RF
2010,118,879,124,22-Aug,NYY,,SEA,"W,10-0",CG,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.292,0.365,0.511,0.876,2,0.71,-0.018,0.65,-0.01%,-0.22,1B RF
2010,119,880,125,23-Aug,NYY,@,TOR,"L,2-3",CG,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.292,0.366,0.51,0.876,2,1.02,0.021,0.91,0.01%,0.12,RF
2010,120,881,126,24-Aug,NYY,@,TOR,"W,11-5",GS-7,5,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.291,0.364,0.509,0.873,2,0.29,0.019,0.31,0.01%,-0.2,RF
2010,121,882,128 (1),27-Aug,NYY,@,CHW,"L,4-9",CG,4,4,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0.293,0.365,0.517,0.883,5,0.45,-0.035,0.45,-0.02%,1.88,RF
2010,122,883,129,28-Aug,NYY,@,CHW,"W,12-9",CG,6,5,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0.294,0.367,0.522,0.889,2,0.54,0.171,0.69,0.13%,1.39,1B RF
2010,123,884,130,29-Aug,NYY,@,CHW,"W,2-1",CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.294,0.366,0.52,0.886,3,0.71,-0.065,0.73,-0.04%,-0.67,1B
2010,124,885,131,30-Aug,NYY,,OAK,"W,11-5",CG,4,4,1,3,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0.298,0.369,0.526,0.895,5,0.68,0.186,0.54,0.09%,2.57,1B RF
2010,125,886,132,31-Aug,NYY,,OAK,"W,9-3",GS-9,4,4,2,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0.297,0.368,0.53,0.898,5,0.47,0.209,0.32,0.09%,2.13,RF
2010,126,887,133,1-Sep,NYY,,OAK,"W,4-3",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.295,0.367,0.527,0.894,2,0.95,-0.05,0.49,-0.02%,-0.45,RF
2010,127,888,134,2-Sep,NYY,,OAK,"W,5-0",GS-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.366,0.526,0.892,2,1.4,-0.018,0.74,-0.01%,-0.22,RF
2010,128,889,137 (2),5-Sep,NYY,,TOR,"L,3-7",9-Aug,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.366,0.525,0.891,8,0.79,-0.018,0.24,0.00%,-0.21,PH
2010,129,890,138,6-Sep,NYY,,BAL,"L,3-4",CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.292,0.365,0.521,0.886,2,1.88,-0.003,0.58,0.00%,-0.07,RF
2010,130,891,139,7-Sep,NYY,,BAL,"L,2-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.29,0.362,0.517,0.88,5,0.98,-0.144,0.38,-0.03%,-1.63,RF
2010,131,892,140,8-Sep,NYY,,BAL,"W,3-2",CG,4,4,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.292,0.363,0.523,0.886,6,2.25,0.702,1.01,0.19%,1.25,RF
2010,132,893,141,10-Sep,NYY,@,TEX,"L,5-6",GS-8,5,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.29,0.364,0.52,0.884,2,1.09,-0.018,0.39,0.00%,-0.18,RF
2010,133,894,142,11-Sep,NYY,@,TEX,"L,6-7",CG,6,6,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.289,0.362,0.516,0.877,2,1.97,-0.188,0.7,-0.04%,-2.02,RF
2010,134,895,144 (1),13-Sep,NYY,@,TBR,"L,0-1",8-Aug,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.361,0.515,0.876,9,1.78,-0.049,1.32,-0.02%,-0.22,PH
2010,135,896,147 (2),17-Sep,NYY,@,BAL,"W,4-3",8-Aug,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.36,0.514,0.874,7,3.53,-0.047,2.65,-0.02%,-0.31,PH
2010,136,897,148,18-Sep,NYY,@,BAL,"W,11-3",GS-8,5,5,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0.288,0.361,0.515,0.875,2,0.62,-0.003,0.33,0.00%,0.52,DH
2010,137,898,149,19-Sep,NYY,@,BAL,"L,3-4",CG(11),5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.286,0.358,0.51,0.867,5,1.2,-0.149,0.5,-0.04%,-1.21,DH
2010,138,899,150,20-Sep,NYY,,TBR,"W,8-6",CG,4,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.288,0.362,0.512,0.873,6,0.53,0.074,0.41,0.04%,1.65,RF
2010,139,900,151,21-Sep,NYY,,TBR,"W,8-3",GS-9,5,5,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0.29,0.362,0.516,0.878,2,0.38,0.071,0.25,0.03%,-0.12,RF
2010,140,901,152,22-Sep,NYY,,TBR,"L,2-7",CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.289,0.361,0.514,0.876,6,0.58,-0.072,0.34,-0.03%,-0.38,RF
2010,141,902,153,23-Sep,NYY,,TBR,"L,3-10",GS-8,4,3,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.291,0.364,0.515,0.879,2,0.82,0.076,0.54,0.03%,1.09,RF
2010,142,903,154,24-Sep,NYY,,BOS,"L,8-10",CG,5,5,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0.291,0.363,0.518,0.88,2,0.45,-0.003,0.2,0.00%,1.48,RF
2010,143,904,155,25-Sep,NYY,,BOS,"L,3-7",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.288,0.36,0.514,0.874,2,0.92,-0.102,0.56,-0.04%,-1.27,RF
2010,144,905,156,26-Sep,NYY,,BOS,"W,4-3",GS-9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.36,0.512,0.872,2,1.61,0.003,1.15,0.00%,-0.4,RF
2010,145,906,157,27-Sep,NYY,@,TOR,"L,5-7",CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.288,0.36,0.51,0.87,2,0.58,-0.033,0.27,-0.01%,0.03,RF
2010,146,907,158,28-Sep,NYY,@,TOR,"W,6-1",GS-8,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.288,0.36,0.509,0.869,2,1.05,-0.068,0.6,-0.02%,-0.69,RF
2010,147,908,159,29-Sep,NYY,@,TOR,"L,4-8",CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.289,0.36,0.508,0.868,2,1.18,-0.137,0.76,-0.05%,-1.4,RF
2010,148,909,160,Oct 2 (1),NYY,@,BOS,"W,6-5",GS-10,5,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.288,0.359,0.507,0.866,6,1.01,-0.047,0.76,-0.02%,-0.35,RF
2010,149,910,161,Oct 2 (2),NYY,@,BOS,"L,6-7",9-Sep,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.358,0.506,0.864,9,3.27,-0.094,1.91,-0.03%,-0.37,PH
2010,150,911,162,3-Oct,NYY,@,BOS,"L,4-8",CG,4,3,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0.288,0.359,0.511,0.87,6,0.62,0.069,0.93,0.06%,0.85,RF
